Time	Exact_Real	VQTE_Real
0.927000	0.487737	0.487811
0.928000	0.487786	0.487859
0.929000	0.487834	0.487908
0.930000	0.487883	0.487956
0.931000	0.487931	0.488005
0.932000	0.487980	0.488052
0.933000	0.488028	0.488100
0.934000	0.488075	0.488148
0.935000	0.488123	0.488195
0.936000	0.488170	0.488243
0.937000	0.488218	0.488290
0.938000	0.488265	0.488336
0.939000	0.488311	0.488383
0.940000	0.488358	0.488430
0.941000	0.488405	0.488476
0.942000	0.488451	0.488522
0.943000	0.488497	0.488568
0.944000	0.488543	0.488614
0.945000	0.488589	0.488659
0.946000	0.488634	0.488704
0.947000	0.488680	0.488750
0.948000	0.488725	0.488795
0.949000	0.488770	0.488839
0.950000	0.488815	0.488884
0.951000	0.488859	0.488929
0.952000	0.488904	0.488973
0.953000	0.488948	0.489017
0.954000	0.488992	0.489061
0.955000	0.489036	0.489105
0.956000	0.489080	0.489148
0.957000	0.489123	0.489192
0.958000	0.489167	0.489235
0.959000	0.489210	0.489278
0.960000	0.489253	0.489321
0.961000	0.489296	0.489364
0.962000	0.489339	0.489406
0.963000	0.489381	0.489448
0.964000	0.489424	0.489491
0.965000	0.489466	0.489533
0.966000	0.489508	0.489575
0.967000	0.489550	0.489616
0.968000	0.489592	0.489658
0.969000	0.489633	0.489699
0.970000	0.489675	0.489740
0.971000	0.489716	0.489781
0.972000	0.489757	0.489822
0.973000	0.489798	0.489863
0.974000	0.489838	0.489904
0.975000	0.489879	0.489944
0.976000	0.489919	0.489984
0.977000	0.489960	0.490024
0.978000	0.490000	0.490064
0.979000	0.490040	0.490104
0.980000	0.490079	0.490143
0.981000	0.490119	0.490183
0.982000	0.490159	0.490222
0.983000	0.490198	0.490261
0.984000	0.490237	0.490300
0.985000	0.490276	0.490339
0.986000	0.490315	0.490378
0.987000	0.490353	0.490416
0.988000	0.490392	0.490454
0.989000	0.490430	0.490493
0.990000	0.490468	0.490531
0.991000	0.490506	0.490569
0.992000	0.490544	0.490606
0.993000	0.490582	0.490644
0.994000	0.490620	0.490681
0.995000	0.490657	0.490719
0.996000	0.490694	0.490756
0.997000	0.490732	0.490793
0.998000	0.490769	0.490829
0.999000	0.490805	0.490866
1.000000	0.490842	0.490903
1.001000	0.490879	0.490939
1.002000	0.490915	0.490975
1.003000	0.490951	0.491011
1.004000	0.490988	0.491047
1.005000	0.491024	0.491083
1.006000	0.491059	0.491119
1.007000	0.491095	0.491154
1.008000	0.491131	0.491190
1.009000	0.491166	0.491225
1.010000	0.491201	0.491260
1.011000	0.491236	0.491295
1.012000	0.491271	0.491330
1.013000	0.491306	0.491365
1.014000	0.491341	0.491399
1.015000	0.491375	0.491434
1.016000	0.491410	0.491468
1.017000	0.491444	0.491502
1.018000	0.491478	0.491536
1.019000	0.491512	0.491570
1.020000	0.491546	0.491603
1.021000	0.491580	0.491637
1.022000	0.491614	0.491671
1.023000	0.491647	0.491704
1.024000	0.491680	0.491737
1.025000	0.491714	0.491770
1.026000	0.491747	0.491803
1.027000	0.491780	0.491836
1.028000	0.491813	0.491868
1.029000	0.491845	0.491901
1.030000	0.491878	0.491933
1.031000	0.491910	0.491966
1.032000	0.491942	0.491998
1.033000	0.491975	0.492030
1.034000	0.492007	0.492062
1.035000	0.492039	0.492093
1.036000	0.492070	0.492125
1.037000	0.492102	0.492157
1.038000	0.492134	0.492188
1.039000	0.492165	0.492219
1.040000	0.492196	0.492250
1.041000	0.492227	0.492281
1.042000	0.492258	0.492312
1.043000	0.492289	0.492343
1.044000	0.492320	0.492374
1.045000	0.492351	0.492404
1.046000	0.492381	0.492434
1.047000	0.492412	0.492465
1.048000	0.492442	0.492495
1.049000	0.492472	0.492525
1.050000	0.492502	0.492555
1.051000	0.492532	0.492585
1.052000	0.492562	0.492614
1.053000	0.492592	0.492644
1.054000	0.492621	0.492673
1.055000	0.492651	0.492702
1.056000	0.492680	0.492732
1.057000	0.492709	0.492761
1.058000	0.492738	0.492790
1.059000	0.492767	0.492819
1.060000	0.492796	0.492847
1.061000	0.492825	0.492876
1.062000	0.492854	0.492904
1.063000	0.492882	0.492933
1.064000	0.492911	0.492961
1.065000	0.492939	0.492989
1.066000	0.492967	0.493017
1.067000	0.492995	0.493045
1.068000	0.493023	0.493073
1.069000	0.493051	0.493101
1.070000	0.493079	0.493128
1.071000	0.493106	0.493156
1.072000	0.493134	0.493183
1.073000	0.493161	0.493210
1.074000	0.493189	0.493238
1.075000	0.493216	0.493265
1.076000	0.493243	0.493292
1.077000	0.493270	0.493318
1.078000	0.493297	0.493345
1.079000	0.493323	0.493372
1.080000	0.493350	0.493398
1.081000	0.493377	0.493425
1.082000	0.493403	0.493451
1.083000	0.493429	0.493477
1.084000	0.493456	0.493503
1.085000	0.493482	0.493529
1.086000	0.493508	0.493555
1.087000	0.493534	0.493581
1.088000	0.493559	0.493607
1.089000	0.493585	0.493632
1.090000	0.493611	0.493658
1.091000	0.493636	0.493683
1.092000	0.493662	0.493708
1.093000	0.493687	0.493733
1.094000	0.493712	0.493758
1.095000	0.493737	0.493783
1.096000	0.493762	0.493808
1.097000	0.493787	0.493833
1.098000	0.493812	0.493858
1.099000	0.493837	0.493882
1.100000	0.493861	0.493907
1.101000	0.493886	0.493931
1.102000	0.493910	0.493955
1.103000	0.493935	0.493980
1.104000	0.493959	0.494004
1.105000	0.493983	0.494028
1.106000	0.494007	0.494052
1.107000	0.494031	0.494075
1.108000	0.494055	0.494099
1.109000	0.494078	0.494123
1.110000	0.494102	0.494146
1.111000	0.494126	0.494170
1.112000	0.494149	0.494193
1.113000	0.494172	0.494216
1.114000	0.494196	0.494239
1.115000	0.494219	0.494262
1.116000	0.494242	0.494285
1.117000	0.494265	0.494308
1.118000	0.494288	0.494331
1.119000	0.494311	0.494354
1.120000	0.494333	0.494376
1.121000	0.494356	0.494399
1.122000	0.494378	0.494421
1.123000	0.494401	0.494443
1.124000	0.494423	0.494466
1.125000	0.494446	0.494488
1.126000	0.494468	0.494510
1.127000	0.494490	0.494532
1.128000	0.494512	0.494554
1.129000	0.494534	0.494575
1.130000	0.494555	0.494597
1.131000	0.494577	0.494619
1.132000	0.494599	0.494640
1.133000	0.494620	0.494662
1.134000	0.494642	0.494683
1.135000	0.494663	0.494704
1.136000	0.494685	0.494725
1.137000	0.494706	0.494747
1.138000	0.494727	0.494768
1.139000	0.494748	0.494789
1.140000	0.494769	0.494809
1.141000	0.494790	0.494830
1.142000	0.494811	0.494851
1.143000	0.494831	0.494871
1.144000	0.494852	0.494892
1.145000	0.494873	0.494912
1.146000	0.494893	0.494933
1.147000	0.494913	0.494953
1.148000	0.494934	0.494973
1.149000	0.494954	0.494993
1.150000	0.494974	0.495013
1.151000	0.494994	0.495033
1.152000	0.495014	0.495053
1.153000	0.495034	0.495073
1.154000	0.495054	0.495093
1.155000	0.495074	0.495112
1.156000	0.495093	0.495132
1.157000	0.495113	0.495151
1.158000	0.495132	0.495171
1.159000	0.495152	0.495190
1.160000	0.495171	0.495209
1.161000	0.495190	0.495228
1.162000	0.495210	0.495247
1.163000	0.495229	0.495266
1.164000	0.495248	0.495285
1.165000	0.495267	0.495304
1.166000	0.495286	0.495323
1.167000	0.495304	0.495342
1.168000	0.495323	0.495360
1.169000	0.495342	0.495379
1.170000	0.495360	0.495397
1.171000	0.495379	0.495416
1.172000	0.495397	0.495434
1.173000	0.495416	0.495452
1.174000	0.495434	0.495471
1.175000	0.495452	0.495489
1.176000	0.495471	0.495507
1.177000	0.495489	0.495525
1.178000	0.495507	0.495543
1.179000	0.495525	0.495560
1.180000	0.495542	0.495578
1.181000	0.495560	0.495596
1.182000	0.495578	0.495614
1.183000	0.495596	0.495631
1.184000	0.495613	0.495649
1.185000	0.495631	0.495666
1.186000	0.495648	0.495683
1.187000	0.495665	0.495701
1.188000	0.495683	0.495718
1.189000	0.495700	0.495735
1.190000	0.495717	0.495752
1.191000	0.495734	0.495769
1.192000	0.495751	0.495786
1.193000	0.495768	0.495803
1.194000	0.495785	0.495820
1.195000	0.495802	0.495836
1.196000	0.495819	0.495853
1.197000	0.495835	0.495870
1.198000	0.495852	0.495886
1.199000	0.495869	0.495902
1.200000	0.495885	0.495919
1.201000	0.495902	0.495935
1.202000	0.495918	0.495951
1.203000	0.495934	0.495968
1.204000	0.495950	0.495984
1.205000	0.495967	0.496000
1.206000	0.495983	0.496016
1.207000	0.495999	0.496032
1.208000	0.496015	0.496048
1.209000	0.496031	0.496063
1.210000	0.496046	0.496079
1.211000	0.496062	0.496095
1.212000	0.496078	0.496111
1.213000	0.496094	0.496126
1.214000	0.496109	0.496142
1.215000	0.496125	0.496157
1.216000	0.496140	0.496172
1.217000	0.496156	0.496188
1.218000	0.496171	0.496203
1.219000	0.496186	0.496218
1.220000	0.496201	0.496233
1.221000	0.496217	0.496248
1.222000	0.496232	0.496263
1.223000	0.496247	0.496278
1.224000	0.496262	0.496293
1.225000	0.496277	0.496308
1.226000	0.496292	0.496323
1.227000	0.496306	0.496337
1.228000	0.496321	0.496352
1.229000	0.496336	0.496367
1.230000	0.496350	0.496381
1.231000	0.496365	0.496396
1.232000	0.496380	0.496410
1.233000	0.496394	0.496424
1.234000	0.496408	0.496439
1.235000	0.496423	0.496453
1.236000	0.496437	0.496467
1.237000	0.496451	0.496481
1.238000	0.496465	0.496495
1.239000	0.496479	0.496509
1.240000	0.496494	0.496523
1.241000	0.496508	0.496537
1.242000	0.496521	0.496551
1.243000	0.496535	0.496565
1.244000	0.496549	0.496579
1.245000	0.496563	0.496592
1.246000	0.496577	0.496606
1.247000	0.496590	0.496620
1.248000	0.496604	0.496633
1.249000	0.496618	0.496647
1.250000	0.496631	0.496660
1.251000	0.496644	0.496673
1.252000	0.496658	0.496687
1.253000	0.496671	0.496700
1.254000	0.496685	0.496713
1.255000	0.496698	0.496726
1.256000	0.496711	0.496739
1.257000	0.496724	0.496752
1.258000	0.496737	0.496765
1.259000	0.496750	0.496778
1.260000	0.496763	0.496791
1.261000	0.496776	0.496804
1.262000	0.496789	0.496817
1.263000	0.496802	0.496830
1.264000	0.496815	0.496842
1.265000	0.496827	0.496855
1.266000	0.496840	0.496867
1.267000	0.496853	0.496880
1.268000	0.496865	0.496892
1.269000	0.496878	0.496905
1.270000	0.496890	0.496917
1.271000	0.496902	0.496930
1.272000	0.496915	0.496942
1.273000	0.496927	0.496954
1.274000	0.496939	0.496966
1.275000	0.496952	0.496978
1.276000	0.496964	0.496991
1.277000	0.496976	0.497003
1.278000	0.496988	0.497015
1.279000	0.497000	0.497026
1.280000	0.497012	0.497038
1.281000	0.497024	0.497050
1.282000	0.497036	0.497062
1.283000	0.497048	0.497074
1.284000	0.497059	0.497085
1.285000	0.497071	0.497097
1.286000	0.497083	0.497109
1.287000	0.497094	0.497120
1.288000	0.497106	0.497132
1.289000	0.497118	0.497143
1.290000	0.497129	0.497155
1.291000	0.497141	0.497166
1.292000	0.497152	0.497177
1.293000	0.497163	0.497189
1.294000	0.497175	0.497200
1.295000	0.497186	0.497211
1.296000	0.497197	0.497222
1.297000	0.497208	0.497233
1.298000	0.497220	0.497245
1.299000	0.497231	0.497256
1.300000	0.497242	0.497267
1.301000	0.497253	0.497277
1.302000	0.497264	0.497288
1.303000	0.497275	0.497299
1.304000	0.497285	0.497310
1.305000	0.497296	0.497321
1.306000	0.497307	0.497331
1.307000	0.497318	0.497342
1.308000	0.497329	0.497353
1.309000	0.497339	0.497363
1.310000	0.497350	0.497374
1.311000	0.497360	0.497384
1.312000	0.497371	0.497395
1.313000	0.497381	0.497405
1.314000	0.497392	0.497416
1.315000	0.497402	0.497426
1.316000	0.497413	0.497436
1.317000	0.497423	0.497447
1.318000	0.497433	0.497457
1.319000	0.497444	0.497467
1.320000	0.497454	0.497477
1.321000	0.497464	0.497487
1.322000	0.497474	0.497497
1.323000	0.497484	0.497507
1.324000	0.497494	0.497517
1.325000	0.497504	0.497527
1.326000	0.497514	0.497537
1.327000	0.497524	0.497547
1.328000	0.497534	0.497557
1.329000	0.497544	0.497566
1.330000	0.497554	0.497576
1.331000	0.497563	0.497586
1.332000	0.497573	0.497596
1.333000	0.497583	0.497605
1.334000	0.497592	0.497615
1.335000	0.497602	0.497624
1.336000	0.497612	0.497634
1.337000	0.497621	0.497643
1.338000	0.497631	0.497653
1.339000	0.497640	0.497662
1.340000	0.497650	0.497671
1.341000	0.497659	0.497681
1.342000	0.497668	0.497690
1.343000	0.497678	0.497699
1.344000	0.497687	0.497708
1.345000	0.497696	0.497718
1.346000	0.497705	0.497727
1.347000	0.497714	0.497736
1.348000	0.497724	0.497745
1.349000	0.497733	0.497754
1.350000	0.497742	0.497763
1.351000	0.497751	0.497772
1.352000	0.497760	0.497781
1.353000	0.497769	0.497790
1.354000	0.497778	0.497799
1.355000	0.497786	0.497807
1.356000	0.497795	0.497816
1.357000	0.497804	0.497825
1.358000	0.497813	0.497834
1.359000	0.497822	0.497842
1.360000	0.497830	0.497851
1.361000	0.497839	0.497859
1.362000	0.497848	0.497868
1.363000	0.497856	0.497876
1.364000	0.497865	0.497885
1.365000	0.497873	0.497893
1.366000	0.497882	0.497902
1.367000	0.497890	0.497910
1.368000	0.497899	0.497919
1.369000	0.497907	0.497927
1.370000	0.497915	0.497935
1.371000	0.497924	0.497944
1.372000	0.497932	0.497952
1.373000	0.497940	0.497960
1.374000	0.497948	0.497968
1.375000	0.497957	0.497976
1.376000	0.497965	0.497984
1.377000	0.497973	0.497992
1.378000	0.497981	0.498000
1.379000	0.497989	0.498008
1.380000	0.497997	0.498016
1.381000	0.498005	0.498024
1.382000	0.498013	0.498032
1.383000	0.498021	0.498040
1.384000	0.498029	0.498048
1.385000	0.498037	0.498056
1.386000	0.498045	0.498064
1.387000	0.498052	0.498071
1.388000	0.498060	0.498079
1.389000	0.498068	0.498087
1.390000	0.498076	0.498094
1.391000	0.498083	0.498102
1.392000	0.498091	0.498110
1.393000	0.498099	0.498117
1.394000	0.498106	0.498125
1.395000	0.498114	0.498132
1.396000	0.498121	0.498140
1.397000	0.498129	0.498147
1.398000	0.498136	0.498154
1.399000	0.498144	0.498162
1.400000	0.498151	0.498169
1.401000	0.498158	0.498176
1.402000	0.498166	0.498184
1.403000	0.498173	0.498191
1.404000	0.498180	0.498198
1.405000	0.498188	0.498205
1.406000	0.498195	0.498213
1.407000	0.498202	0.498220
1.408000	0.498209	0.498227
1.409000	0.498216	0.498234
1.410000	0.498224	0.498241
1.411000	0.498231	0.498248
1.412000	0.498238	0.498255
1.413000	0.498245	0.498262
1.414000	0.498252	0.498269
1.415000	0.498259	0.498276
1.416000	0.498266	0.498283
1.417000	0.498273	0.498290
1.418000	0.498280	0.498297
1.419000	0.498286	0.498303
1.420000	0.498293	0.498310
1.421000	0.498300	0.498317
1.422000	0.498307	0.498324
1.423000	0.498314	0.498330
1.424000	0.498320	0.498337
1.425000	0.498327	0.498344
1.426000	0.498334	0.498350
1.427000	0.498340	0.498357
1.428000	0.498347	0.498364
1.429000	0.498354	0.498370
1.430000	0.498360	0.498377
1.431000	0.498367	0.498383
1.432000	0.498373	0.498390
1.433000	0.498380	0.498396
1.434000	0.498386	0.498402
1.435000	0.498393	0.498409
1.436000	0.498399	0.498415
1.437000	0.498405	0.498422
1.438000	0.498412	0.498428
1.439000	0.498418	0.498434
1.440000	0.498424	0.498440
1.441000	0.498431	0.498447
1.442000	0.498437	0.498453
1.443000	0.498443	0.498459
1.444000	0.498449	0.498465
1.445000	0.498456	0.498471
1.446000	0.498462	0.498477
1.447000	0.498468	0.498484
1.448000	0.498474	0.498490
1.449000	0.498480	0.498496
1.450000	0.498486	0.498502
1.451000	0.498492	0.498508
1.452000	0.498498	0.498514
1.453000	0.498504	0.498520
1.454000	0.498510	0.498525
1.455000	0.498516	0.498531
1.456000	0.498522	0.498537
1.457000	0.498528	0.498543
1.458000	0.498534	0.498549
1.459000	0.498540	0.498555
1.460000	0.498546	0.498561
1.461000	0.498551	0.498566
1.462000	0.498557	0.498572
1.463000	0.498563	0.498578
1.464000	0.498569	0.498583
1.465000	0.498574	0.498589
1.466000	0.498580	0.498595
1.467000	0.498586	0.498600
1.468000	0.498591	0.498606
1.469000	0.498597	0.498612
1.470000	0.498603	0.498617
1.471000	0.498608	0.498623
1.472000	0.498614	0.498628
1.473000	0.498619	0.498634
1.474000	0.498625	0.498639
1.475000	0.498630	0.498645
1.476000	0.498636	0.498650
1.477000	0.498641	0.498655
1.478000	0.498647	0.498661
1.479000	0.498652	0.498666
1.480000	0.498657	0.498671
1.481000	0.498663	0.498677
1.482000	0.498668	0.498682
1.483000	0.498673	0.498687
1.484000	0.498679	0.498693
1.485000	0.498684	0.498698
1.486000	0.498689	0.498703
1.487000	0.498694	0.498708
1.488000	0.498700	0.498713
1.489000	0.498705	0.498718
1.490000	0.498710	0.498724
1.491000	0.498715	0.498729
1.492000	0.498720	0.498734
1.493000	0.498725	0.498739
1.494000	0.498731	0.498744
1.495000	0.498736	0.498749
1.496000	0.498741	0.498754
1.497000	0.498746	0.498759
1.498000	0.498751	0.498764
1.499000	0.498756	0.498769
1.500000	0.498761	0.498774
1.501000	0.498766	0.498779
1.502000	0.498770	0.498784
1.503000	0.498775	0.498788
1.504000	0.498780	0.498793
1.505000	0.498785	0.498798
1.506000	0.498790	0.498803
1.507000	0.498795	0.498808
1.508000	0.498800	0.498812
1.509000	0.498804	0.498817
1.510000	0.498809	0.498822
1.511000	0.498814	0.498827
1.512000	0.498819	0.498831
1.513000	0.498823	0.498836
1.514000	0.498828	0.498841
1.515000	0.498833	0.498845
1.516000	0.498837	0.498850
1.517000	0.498842	0.498855
1.518000	0.498847	0.498859
1.519000	0.498851	0.498864
1.520000	0.498856	0.498868
1.521000	0.498860	0.498873
1.522000	0.498865	0.498877
1.523000	0.498870	0.498882
1.524000	0.498874	0.498886
1.525000	0.498879	0.498891
1.526000	0.498883	0.498895
1.527000	0.498888	0.498900
1.528000	0.498892	0.498904
1.529000	0.498896	0.498908
1.530000	0.498901	0.498913
1.531000	0.498905	0.498917
1.532000	0.498910	0.498921
1.533000	0.498914	0.498926
1.534000	0.498918	0.498930
1.535000	0.498923	0.498934
1.536000	0.498927	0.498939
1.537000	0.498931	0.498943
1.538000	0.498935	0.498947
1.539000	0.498940	0.498951
1.540000	0.498944	0.498955
1.541000	0.498948	0.498960
1.542000	0.498952	0.498964
1.543000	0.498956	0.498968
1.544000	0.498961	0.498972
1.545000	0.498965	0.498976
1.546000	0.498969	0.498980
1.547000	0.498973	0.498984
1.548000	0.498977	0.498988
1.549000	0.498981	0.498992
1.550000	0.498985	0.498996
1.551000	0.498989	0.499000
1.552000	0.498993	0.499004
1.553000	0.498997	0.499008
1.554000	0.499001	0.499012
1.555000	0.499005	0.499016
1.556000	0.499009	0.499020
1.557000	0.499013	0.499024
1.558000	0.499017	0.499028
1.559000	0.499021	0.499032
1.560000	0.499025	0.499036
1.561000	0.499029	0.499040
1.562000	0.499033	0.499044
1.563000	0.499037	0.499047
1.564000	0.499041	0.499051
1.565000	0.499044	0.499055
1.566000	0.499048	0.499059
1.567000	0.499052	0.499063
1.568000	0.499056	0.499066
1.569000	0.499060	0.499070
1.570000	0.499063	0.499074
1.571000	0.499067	0.499077
1.572000	0.499071	0.499081
1.573000	0.499074	0.499085
1.574000	0.499078	0.499088
1.575000	0.499082	0.499092
1.576000	0.499086	0.499096
1.577000	0.499089	0.499099
1.578000	0.499093	0.499103
1.579000	0.499096	0.499107
1.580000	0.499100	0.499110
1.581000	0.499104	0.499114
1.582000	0.499107	0.499117
1.583000	0.499111	0.499121
1.584000	0.499114	0.499124
1.585000	0.499118	0.499128
1.586000	0.499121	0.499131
1.587000	0.499125	0.499135
1.588000	0.499128	0.499138
1.589000	0.499132	0.499142
1.590000	0.499135	0.499145
1.591000	0.499139	0.499149
1.592000	0.499142	0.499152
1.593000	0.499146	0.499155
1.594000	0.499149	0.499159
1.595000	0.499152	0.499162
1.596000	0.499156	0.499165
1.597000	0.499159	0.499169
1.598000	0.499163	0.499172
1.599000	0.499166	0.499175
1.600000	0.499169	0.499179
1.601000	0.499173	0.499182
1.602000	0.499176	0.499185
1.603000	0.499179	0.499188
1.604000	0.499182	0.499192
1.605000	0.499186	0.499195
1.606000	0.499189	0.499198
1.607000	0.499192	0.499201
1.608000	0.499195	0.499205
1.609000	0.499199	0.499208
1.610000	0.499202	0.499211
1.611000	0.499205	0.499214
1.612000	0.499208	0.499217
1.613000	0.499211	0.499220
1.614000	0.499214	0.499223
1.615000	0.499218	0.499227
1.616000	0.499221	0.499230
1.617000	0.499224	0.499233
1.618000	0.499227	0.499236
1.619000	0.499230	0.499239
1.620000	0.499233	0.499242
1.621000	0.499236	0.499245
1.622000	0.499239	0.499248
1.623000	0.499242	0.499251
1.624000	0.499245	0.499254
1.625000	0.499248	0.499257
1.626000	0.499251	0.499260
1.627000	0.499254	0.499263
1.628000	0.499257	0.499266
1.629000	0.499260	0.499269
1.630000	0.499263	0.499272
1.631000	0.499266	0.499275
1.632000	0.499269	0.499278
1.633000	0.499272	0.499280
1.634000	0.499275	0.499283
1.635000	0.499278	0.499286
1.636000	0.499281	0.499289
1.637000	0.499284	0.499292
1.638000	0.499286	0.499295
1.639000	0.499289	0.499298
1.640000	0.499292	0.499300
1.641000	0.499295	0.499303
1.642000	0.499298	0.499306
1.643000	0.499301	0.499309
1.644000	0.499303	0.499311
1.645000	0.499306	0.499314
1.646000	0.499309	0.499317
1.647000	0.499312	0.499320
1.648000	0.499314	0.499322
1.649000	0.499317	0.499325
1.650000	0.499320	0.499328
1.651000	0.499323	0.499331
1.652000	0.499325	0.499333
1.653000	0.499328	0.499336
1.654000	0.499331	0.499339
1.655000	0.499333	0.499341
1.656000	0.499336	0.499344
1.657000	0.499339	0.499346
1.658000	0.499341	0.499349
1.659000	0.499344	0.499352
1.660000	0.499346	0.499354
1.661000	0.499349	0.499357
1.662000	0.499352	0.499359
1.663000	0.499354	0.499362
1.664000	0.499357	0.499365
1.665000	0.499359	0.499367
1.666000	0.499362	0.499370
1.667000	0.499365	0.499372
1.668000	0.499367	0.499375
1.669000	0.499370	0.499377
1.670000	0.499372	0.499380
1.671000	0.499375	0.499382
1.672000	0.499377	0.499385
1.673000	0.499380	0.499387
1.674000	0.499382	0.499389
1.675000	0.499385	0.499392
1.676000	0.499387	0.499394
1.677000	0.499389	0.499397
1.678000	0.499392	0.499399
1.679000	0.499394	0.499402
1.680000	0.499397	0.499404
1.681000	0.499399	0.499406
1.682000	0.499402	0.499409
1.683000	0.499404	0.499411
1.684000	0.499406	0.499413
1.685000	0.499409	0.499416
1.686000	0.499411	0.499418
1.687000	0.499413	0.499420
1.688000	0.499416	0.499423
1.689000	0.499418	0.499425
1.690000	0.499420	0.499427
1.691000	0.499423	0.499430
1.692000	0.499425	0.499432
1.693000	0.499427	0.499434
1.694000	0.499430	0.499437
1.695000	0.499432	0.499439
1.696000	0.499434	0.499441
1.697000	0.499436	0.499443
1.698000	0.499439	0.499445
1.699000	0.499441	0.499448
1.700000	0.499443	0.499450
1.701000	0.499445	0.499452
1.702000	0.499448	0.499454
1.703000	0.499450	0.499456
1.704000	0.499452	0.499459
1.705000	0.499454	0.499461
1.706000	0.499456	0.499463
1.707000	0.499458	0.499465
1.708000	0.499461	0.499467
1.709000	0.499463	0.499469
1.710000	0.499465	0.499472
1.711000	0.499467	0.499474
1.712000	0.499469	0.499476
1.713000	0.499471	0.499478
1.714000	0.499473	0.499480
1.715000	0.499476	0.499482
1.716000	0.499478	0.499484
1.717000	0.499480	0.499486
1.718000	0.499482	0.499488
1.719000	0.499484	0.499490
1.720000	0.499486	0.499492
1.721000	0.499488	0.499494
1.722000	0.499490	0.499496
1.723000	0.499492	0.499498
1.724000	0.499494	0.499500
1.725000	0.499496	0.499502
1.726000	0.499498	0.499504
1.727000	0.499500	0.499506
1.728000	0.499502	0.499508
1.729000	0.499504	0.499510
1.730000	0.499506	0.499512
1.731000	0.499508	0.499514
1.732000	0.499510	0.499516
1.733000	0.499512	0.499518
1.734000	0.499514	0.499520
1.735000	0.499516	0.499522
1.736000	0.499518	0.499524
1.737000	0.499520	0.499526
1.738000	0.499522	0.499528
1.739000	0.499524	0.499529
1.740000	0.499525	0.499531
1.741000	0.499527	0.499533
1.742000	0.499529	0.499535
1.743000	0.499531	0.499537
1.744000	0.499533	0.499539
1.745000	0.499535	0.499541
1.746000	0.499537	0.499543
1.747000	0.499539	0.499544
1.748000	0.499540	0.499546
1.749000	0.499542	0.499548
1.750000	0.499544	0.499550
1.751000	0.499546	0.499552
1.752000	0.499548	0.499553
1.753000	0.499549	0.499555
1.754000	0.499551	0.499557
1.755000	0.499553	0.499559
1.756000	0.499555	0.499560
1.757000	0.499557	0.499562
1.758000	0.499558	0.499564
1.759000	0.499560	0.499566
1.760000	0.499562	0.499567
1.761000	0.499564	0.499569
1.762000	0.499565	0.499571
1.763000	0.499567	0.499573
1.764000	0.499569	0.499574
1.765000	0.499571	0.499576
1.766000	0.499572	0.499578
1.767000	0.499574	0.499579
1.768000	0.499576	0.499581
1.769000	0.499577	0.499583
1.770000	0.499579	0.499584
1.771000	0.499581	0.499586
1.772000	0.499582	0.499588
1.773000	0.499584	0.499589
1.774000	0.499586	0.499591
1.775000	0.499587	0.499593
1.776000	0.499589	0.499594
1.777000	0.499591	0.499596
1.778000	0.499592	0.499598
1.779000	0.499594	0.499599
1.780000	0.499596	0.499601
1.781000	0.499597	0.499602
1.782000	0.499599	0.499604
1.783000	0.499600	0.499606
1.784000	0.499602	0.499607
1.785000	0.499604	0.499609
1.786000	0.499605	0.499610
1.787000	0.499607	0.499612
1.788000	0.499608	0.499613
1.789000	0.499610	0.499615
1.790000	0.499611	0.499616
1.791000	0.499613	0.499618
1.792000	0.499615	0.499620
1.793000	0.499616	0.499621
1.794000	0.499618	0.499623
1.795000	0.499619	0.499624
1.796000	0.499621	0.499626
1.797000	0.499622	0.499627
1.798000	0.499624	0.499629
1.799000	0.499625	0.499630
1.800000	0.499627	0.499632
1.801000	0.499628	0.499633
1.802000	0.499630	0.499634
1.803000	0.499631	0.499636
1.804000	0.499633	0.499637
1.805000	0.499634	0.499639
1.806000	0.499636	0.499640
1.807000	0.499637	0.499642
1.808000	0.499638	0.499643
1.809000	0.499640	0.499645
1.810000	0.499641	0.499646
1.811000	0.499643	0.499647
1.812000	0.499644	0.499649
1.813000	0.499646	0.499650
1.814000	0.499647	0.499652
1.815000	0.499648	0.499653
1.816000	0.499650	0.499654
1.817000	0.499651	0.499656
1.818000	0.499653	0.499657
1.819000	0.499654	0.499659
1.820000	0.499655	0.499660
1.821000	0.499657	0.499661
1.822000	0.499658	0.499663
1.823000	0.499660	0.499664
1.824000	0.499661	0.499665
1.825000	0.499662	0.499667
1.826000	0.499664	0.499668
1.827000	0.499665	0.499669
1.828000	0.499666	0.499671
1.829000	0.499668	0.499672
1.830000	0.499669	0.499673
1.831000	0.499670	0.499675
1.832000	0.499672	0.499676
1.833000	0.499673	0.499677
1.834000	0.499674	0.499678
1.835000	0.499675	0.499680
1.836000	0.499677	0.499681
1.837000	0.499678	0.499682
1.838000	0.499679	0.499684
1.839000	0.499681	0.499685
1.840000	0.499682	0.499686
1.841000	0.499683	0.499687
1.842000	0.499684	0.499689
1.843000	0.499686	0.499690
1.844000	0.499687	0.499691
1.845000	0.499688	0.499692
1.846000	0.499689	0.499694
1.847000	0.499691	0.499695
1.848000	0.499692	0.499696
1.849000	0.499693	0.499697
1.850000	0.499694	0.499698
1.851000	0.499696	0.499700
1.852000	0.499697	0.499701
1.853000	0.499698	0.499702
1.854000	0.499699	0.499703
1.855000	0.499700	0.499704
1.856000	0.499702	0.499706
1.857000	0.499703	0.499707
1.858000	0.499704	0.499708
